Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17
NAME,X,Y,LABELS,tumor,cell.type,treatment,OE.B.cell,OE.CAF,OE.Endo.,OE.Macrophage,OE.NK,OE.T.CD4,OE.T.CD8,OE.T.cell,no.genes,log.no.reads
TYPE,numeric,numeric,group,group,group,group,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
MGH00478_CD45pos_1_S221, 15.208478197,  3.875593736,Mel478,Mel478,T.CD4,TN,-0.6311163690,-5.441165e-02,-7.332026e-02,-1.966874e-01,-3.074947e-01, 0.4502919829,-0.4580392251, 0.2848812779, 5036,13.683241
MGH00478_CD45pos_2_S382,-35.005511613,  3.743567315,Mel478,Mel478,T.CD8,TN,-0.1359457727, 3.164213e-02,-1.203058e-02,-4.317135e-02, 1.201035e+00,-0.1982545591, 0.9553957758, 0.5351516733, 2944,12.846446
MGH00478_CD45pos_1_S277, 19.791312326,-31.569184922,Mel478,Mel478,B.cell,TN, 1.8272128080,-2.398678e-03,-7.552739e-03, 7.795957e-02,-4.620602e-01,-0.3255779824,-0.6404766280,-0.8579825446, 4337,13.489775
cy126_CD45pos_1_S65,-16.436897953, 26.318237326,Mel126,Mel126,T.CD8,ICR,-0.2270606981,-5.514332e-02,-2.725189e-02,-1.120821e-01, 4.700151e-01,-0.5507951482, 1.6768537431, 0.3197071702, 4698,13.311535
cy126_CD45pos_1_S77,-40.575906983, -7.778796352,Mel126,Mel126,T.CD8,ICR,-0.4526959513,-2.912652e-02,-3.072802e-02,-1.469742e-01, 2.389229e+00,-0.3042640940,-0.3422185162, 0.5769317214, 4498,13.283512
cy126_CD45pos_1_S12,-27.068757099, 18.462388843,Mel126,Mel126,T.CD8,ICR,-0.3471438066,-5.176802e-02, 3.803234e-03,-2.385895e-01, 1.047242e+00,-0.1434293128, 1.1599301962, 0.7930542414, 4428,13.177571
MGH00478_CD45pos_1_S241,-36.361722945, -1.191056400,Mel478,Mel478,T.CD8,TN,-0.2581080134,-2.944546e-03, 1.979842e-02,-2.726948e-01, 1.241604e+00,-0.6757845724, 0.1051784141, 0.3746810231, 4008,13.267940
MGH00478_CD45pos_2_S346,  5.839897077,-13.080764850,Mel478,Mel478,T.CD4,TN,-0.0157775941, 4.261912e-02,-2.742745e-02,-1.082001e-01,-5.639845e-02, 0.4878070373,-0.4354565936, 0.1264260124, 3858,13.289016
cy126_CD45pos_1_S24, -3.940181452,-16.685500713,Mel126,Mel126,T.cell,ICR,-0.0131206163, 8.004272e-03, 4.454869e-02,-2.049093e-01, 1.220516e-02, 0.3599982911,-0.5284407332,-0.4322977552, 3835,12.744085
MGH00478_CD45pos_2_S348,  9.923131767,  3.436117233,Mel478,Mel478,T.CD4,TN,-0.3497113466, 4.276267e-02,-2.078085e-02,-1.241720e-01,-7.266125e-01,-0.1544930905,-0.5366829308,-0.8746328676, 1709,13.507488
cy126_CD45pos_1_S80,-36.872263377, -8.116559692,Mel126,Mel126,T.CD8,ICR,-0.2702125917, 1.938524e-02, 1.209001e-02,-2.616426e-01, 1.657085e+00,-0.5627377067,-0.0521207402, 0.7813137680, 4388,13.148666
MGH00478_CD45pos_1_S217,-32.587495982, -4.439599903,Mel478,Mel478,T.CD8,TN,-0.1584021668,-1.996889e-02,-1.467023e-02,-1.514880e-01, 1.639364e+00, 0.1685493273,-0.5024443023, 0.2675837501, 4312,13.311031
MGH00478_CD45pos_1_S199,-28.140108877, 14.187406097,Mel478,Mel478,T.CD8,TN,-0.4556061666, 6.894315e-03,-3.012274e-02,-2.242036e-01, 7.840886e-01,-0.2826283997, 1.5808437701, 0.9928407795, 4350,13.304330
MGH00478_CD45pos_2_S309,  6.409458289, -5.919197574,Mel478,Mel478,T.cell,TN,-0.2710844343,-3.967708e-03,-7.374020e-02,-1.743986e-01,-1.165725e-02, 0.7029371630,-0.2291738825, 0.3942489200, 4119,13.267677
MGH00478_CD45pos_2_S367,-12.595564460,-17.673033190,Mel478,Mel478,T.CD4,TN, 0.1029117931, 3.471879e-02, 1.018507e-02,-7.265050e-02,-2.538592e-02, 0.1761906619,-0.3889229955, 0.4374559477, 3159,12.717884
MGH00478_CD45pos_2_S336,-29.452718229, 19.666305042,Mel478,Mel478,T.CD8,TN,-0.2793172269,-7.248956e-03, 3.994453e-02,-1.197418e-01, 3.428001e-01,-0.3490302491, 1.1246224764, 0.7228740404, 3983,13.405173
cy126_CD45pos_2_S129, -5.138725408, 35.645248235,Mel126,Mel126,T.CD8,ICR,-0.7470625225,-2.812261e-02,-1.847031e-02,-2.446526e-01, 6.837282e-01,-0.5577066755, 0.7674800890, 0.2601183067, 4668,13.259674
cy126_CD45pos_1_S46,-37.542409839, -1.072637955,Mel126,Mel126,T.CD8,ICR,-0.3812682023,-2.368191e-03,-7.685890e-02,-2.588485e-01, 1.965462e+00,-0.3001724593,-0.2231188355, 0.8540550295, 4319,13.271998
MGH00478_CD45pos_1_S273,-30.594412819, 20.382792286,Mel478,Mel478,T.CD8,TN,-0.2211892991, 1.152791e-02, 5.901898e-02,-2.814452e-02, 6.634581e-01, 0.1489262392, 0.8151252066, 0.7644834452, 3862,13.100061
cy126_CD45pos_1_S58,-35.442512150,  8.949984004,Mel126,Mel126,T.CD8,ICR,-0.5672695644, 9.009219e-03, 7.829730e-03,-1.167173e-01, 1.252693e+00,-0.4722834597,-0.0494392786, 0.5352892192, 4331,13.316048
cy126_CD45pos_1_S33,-40.765578641, -9.638280997,Mel126,Mel126,T.CD8,ICR,-0.2083072737,-2.239888e-02,-8.594809e-02,-1.994385e-01, 2.638850e+00,-0.1071394007,-0.4731296862, 0.8728290249, 4364,13.011325
MGH00478_CD45pos_2_S375,-10.498769597,  1.741941357,Mel478,Mel478,T.CD8,TN,-0.2138171182, 4.299328e-02,-4.658643e-02,-1.075923e-01, 4.248075e-01, 1.0519694809, 0.5048716323, 0.6062794028, 4189,13.513267
MGH00478_CD45pos_1_S236,-10.764632000, -4.679665782,Mel478,Mel478,T.CD8,TN,-0.2233620466, 5.113851e-03, 4.744136e-02,-1.612064e-01, 1.713708e-01, 0.1237689617, 0.2615546937, 0.2153407685, 4013,13.169995
MGH00478_CD45pos_2_S334, 16.996460039,-33.685809394,Mel478,Mel478,B.cell,TN, 1.6474987187, 6.723664e-03,-2.730262e-03, 9.924325e-02,-4.302048e-01,-0.2925191048,-0.4492882586,-0.8121329297, 3843,13.124030
cy126_CD45pos_2_S169,-13.868659416, 29.283060113,Mel126,Mel126,T.CD8,ICR,-0.3294224058,-3.280789e-03,-8.831920e-02,-2.308945e-01, 1.502235e-01,-0.3546474841, 1.0666735141, 0.2363584136, 4795,13.889777
MGH00478_CD45pos_1_S254, -2.042925411, -0.487460821,Mel478,Mel478,T.CD4,TN,-0.1782027470, 2.687389e-02, 5.176640e-02,-8.541467e-02, 1.180407e-01,-0.0136424215, 0.3964088743, 1.1470807070, 3955,13.172168
MGH00478_CD45pos_1_S269, 22.634003331,-28.313177303,Mel478,Mel478,B.cell,TN, 1.4483595818,-5.496374e-02, 4.247985e-03, 1.306406e-01,-5.323550e-01,-0.5874746578,-0.6155599431,-0.9241950347, 4800,13.663126
cy126_CD45pos_2_S127,-18.077218770,  1.154110523,Mel126,Mel126,T.CD8,ICR,-0.0318170327, 8.818289e-02, 5.467091e-02,-1.708330e-02, 4.249470e-01, 0.2327663314, 0.0414749940, 0.4049682743, 3226,14.000934
MGH00478_CD45pos_2_S357,  8.095939393, -5.408471812,Mel478,Mel478,T.cell,TN, 0.0214897067, 4.769447e-02, 4.464074e-02,-1.947525e-01, 1.925600e-01, 0.5607868091,-0.0639792951, 0.1223866677, 3312,12.867623
MGH00478_CD45pos_1_S204,-24.622708175, 15.623245426,Mel478,Mel478,T.CD8,TN,-0.4092478459, 5.749939e-02,-1.776577e-02,-4.259972e-02, 4.814664e-01, 0.2258965553, 1.1049949258, 0.7841134280, 3867,13.158128
MGH00478_CD45pos_2_S335,  4.056512142,-14.926303250,Mel478,Mel478,T.CD4,TN,-0.0638050581, 8.911471e-02, 1.375813e-01,-8.557262e-02,-6.652641e-02, 1.3729958294,-0.5513124810,-0.0988814197, 3759,12.907704
MGH00478_CD45pos_1_S233, -4.797616376, 24.612883859,Mel478,Mel478,T.CD8,TN,-0.3842203261,-1.591499e-03,-6.290411e-03,-9.930414e-02, 6.254087e-01,-0.1238039992, 1.3818031759, 0.6785832959, 4427,13.463233
MGH00478_CD45pos_1_S228,-15.693218215,  0.089603589,Mel478,Mel478,T.CD8,TN,-0.3043561806, 4.588523e-02, 3.038952e-02,-7.051254e-02, 1.594871e-01,-0.2094755292, 0.5176969969, 0.8248012244, 3991,13.167906
MGH00478_CD45pos_1_S267, 10.907929956,-42.948849779,Mel478,Mel478,B.cell,TN, 1.7014043203, 6.638006e-02, 2.131859e-03, 2.199410e-01,-5.191816e-01,-0.5078166684,-0.5933916081,-0.8354856659, 3749,13.032366
MGH00478_CD45pos_2_S305, -6.338435328,-21.227105902,Mel478,Mel478,T.cell,TN, 0.2247017585, 6.005799e-02,-1.195988e-02,-6.820731e-02, 5.846940e-02, 0.0783502311,-0.3799430568,-0.0349883551, 3164,13.065090
MGH00478_CD45pos_1_S283, -7.155409576,  2.409679005,Mel478,Mel478,T.CD8,TN,-0.3368212823,-1.008887e-02,-2.363792e-02,-1.559624e-01, 8.530923e-01,-0.0077834896,-0.1979519028, 0.1861176708, 3778,12.950507
cy126_CD45pos_2_S149, 27.840143532, 14.566299886,Mel126,Mel126,Macrophage,ICR,-0.5904654859, 6.056236e-02,-4.326987e-02, 1.767072e+00,-7.108206e-01,-0.8798920750,-1.4728514023,-1.7189023624, 5331,14.035823
cy126_CD45pos_2_S153, 23.366932316, 18.645261634,Mel126,Mel126,Macrophage,ICR,-0.4039332896,-4.377530e-02,-3.302839e-02, 1.863272e+00,-8.117953e-01,-0.7488758055,-1.3034870561,-1.7623801694, 4431,13.691840
cy126_CD45pos_2_S159, 22.009796690, 12.031516328,Mel126,Mel126,Macrophage,ICR,-0.1697414649,-1.558076e-01,-9.913798e-02, 1.215756e+00,-7.919914e-01,-0.7303293407,-1.6972357200,-1.5337688864, 6235,13.724799
MGH00478_CD45pos_1_S242, -4.874634293, 35.261078038,Mel478,Mel478,T.CD8,TN,-0.4696010321,-2.726263e-02,-3.422635e-02,-1.541179e-01, 2.572424e-01,-0.7007570552, 0.8380025807,-0.0940902514, 4450,13.364087
cy126_CD45pos_1_S18,-36.387964417, -5.672389870,Mel126,Mel126,T.CD8,ICR,-0.6163994913,-5.326240e-02,-5.339339e-02,-1.503964e-01, 1.540641e+00,-0.7273090344,-0.4868283676, 0.3777518065, 4443,13.281357
MGH00478_CD45pos_1_S250,  3.637504613, -8.513080004,Mel478,Mel478,T.CD4,TN,-0.2642131595, 1.190251e-01, 1.381624e-02,-3.443766e-02,-1.284418e-01, 0.6311307727, 0.0337484517, 0.4361764869, 3849,12.815131
cy129PA_CD45pos_S13, 21.794439270, 29.875377809,Mel129pa,Mel129pa,Macrophage,TN,-0.4916770839,-5.373357e-02,-8.095269e-02, 1.668144e+00,-9.130756e-01,-0.7587038167,-1.2862417982,-1.8046517903, 5771,13.619026
cy129PA_CD45pos_S70, 20.628019422, 29.820513449,Mel129pa,Mel129pa,Macrophage,TN,-0.7193004234, 3.237136e-03, 6.097211e-03, 1.815020e+00,-9.344562e-01,-0.7930849603,-1.4433539712,-1.7555504662, 6305,13.949499
cy129PA_CD45pos_S20, 24.173337034, 22.735980151,Mel129pa,Mel129pa,Macrophage,TN,-0.6629983762,-2.747416e-02, 3.245173e-02, 1.688375e+00,-6.237394e-01,-0.8262505433,-1.1380267167,-1.4579049928, 4895,13.385012
cy129PB_CD45pos_S264, 22.463659953,-33.794391589,Mel129pb,Mel129pb,B.cell,TN, 1.8294144534, 1.468436e-02, 3.880868e-02, 3.220945e-02,-3.854486e-01,-0.1106623458,-0.7014149250,-0.9622168656, 4938,14.462396
cy129PB_CD45pos_S213,-34.359793947, 17.713090884,Mel129pb,Mel129pb,T.CD8,TN,-0.3011166914, 1.966974e-02, 1.346069e-02,-2.543054e-02, 9.004265e-01,-0.1559964050, 1.4494964393, 0.8631845573, 3898,14.417680
cy129PA_CD45pos_S59,-18.681421078, 24.826354595,Mel129pa,Mel129pa,T.CD8,TN,-0.3967669830, 3.798167e-02,-3.259606e-02,-7.729296e-02, 1.433990e+00,-0.0674667341, 1.0283782380, 1.1074129608, 3926,13.231772
cy129PA_CD45pos_S24, 23.091855474, 26.368007860,Mel129pa,Mel129pa,Macrophage,TN,-0.6228713937,-9.071423e-02,-3.410207e-02, 1.853113e+00,-9.611502e-01,-1.0314612148,-1.4606859937,-1.8924753677, 5528,13.321573
cy129PA_CD45pos_S11, -4.997035747, 37.267227881,Mel129pa,Mel129pa,T.CD8,TN,-0.7334021167,-5.255305e-02,-1.617159e-01,-2.175186e-01, 3.886598e-01,-0.7150201916, 0.6659901516, 0.2537373373, 5676,13.898329
cy129PB_CD45pos_S261,-18.306390754, 25.403581776,Mel129pb,Mel129pb,T.CD8,TN,-0.1756230000,-8.318459e-03,-3.306415e-02,-4.615245e-02, 9.076896e-01,-0.2605628446, 1.6393270582, 0.8254554480, 2805,10.413042
cy129PA_CD45pos_S15, 18.655528818, 27.817704173,Mel129pa,Mel129pa,Macrophage,TN,-0.8575029835,-7.697383e-02,-3.755595e-02, 1.703568e+00,-8.733296e-01,-1.0314749137,-1.5291437206,-1.8874602515, 5990,13.848781
cy129PB_CD45pos_S231,-27.614183870, 10.424082022,Mel129pb,Mel129pb,T.CD8,TN,-0.4354079715, 5.945249e-02, 2.725530e-02,-2.357223e-02, 1.117413e+00, 0.0605658612, 0.3464715893, 0.6136640825, 2516,11.512385
cy129PB_CD45pos_S247,-29.277994769, -1.164855612,Mel129pb,Mel129pb,T.cell,TN,-0.3185290527,-1.186541e-02, 6.558012e-02,-6.016652e-03, 1.254972e+00, 0.1336256461,-0.3422235187, 0.3830943257, 3670,12.099100
cy129PB_CD45pos_S202, 23.522978882, 29.777288196,Mel129pb,Mel129pb,Macrophage,TN,-0.4623732596,-7.032863e-02,-8.044824e-02, 2.041602e+00,-8.252869e-01,-0.7993330309,-1.2188516556,-1.7229154810, 5854,14.232104
cy129PB_CD45pos_S208,-25.664191105,  3.628567975,Mel129pb,Mel129pb,T.CD8,TN,-0.4141437306, 4.474236e-02, 1.640475e-02,-1.118951e-01, 1.243861e+00, 0.2101848531, 0.2025517281, 0.6498641343, 4668,13.785306
cy129PB_CD45pos_S199,-28.430241573, 15.815747082,Mel129pb,Mel129pb,T.CD8,TN,-0.5926380077,-4.807345e-02,-3.725955e-02,-2.779029e-01, 8.981105e-01,-0.4385235283, 0.8592055689, 0.5565754244, 4779,13.903236
cy129PA_CD45pos_S6, 19.896936889, 29.134675793,Mel129pa,Mel129pa,Macrophage,TN,-0.9032385382,-1.097628e-01,-5.612761e-02, 1.603800e+00,-8.427034e-01,-0.8167665167,-1.4753766451,-1.8669365570, 6136,14.133092
cy129PB_CD45pos_S258, 21.772343088, 28.265039430,Mel129pb,Mel129pb,Macrophage,TN,-0.7174262220,-1.495664e-01,-1.557254e-01, 1.907965e+00,-1.225279e+00,-0.9643599181,-1.6063327515,-1.8670364419, 6016,13.364255
cy129PA_CD45pos_S71, 18.046977829, 27.978159903,Mel129pa,Mel129pa,Macrophage,TN,-0.9884032298,-1.177795e-01,-2.831432e-02, 1.609551e+00,-3.441418e-01,-1.1088389792,-0.7600442593,-1.3366533194, 6886,13.791796
cy129PA_CD45pos_S1, 16.289292981, 25.843285952,Mel129pa,Mel129pa,Macrophage,TN,-0.5431504977,-1.559268e-01,-9.773181e-02, 1.619413e+00,-1.071009e+00,-0.7847548425,-1.4254772541,-1.4867520710, 8555,12.448077
cy129PA_CD45pos_S83,-29.461608401,  1.446949853,Mel129pa,Mel129pa,T.CD8,TN,-0.7071709741, 1.586144e-02,-1.762300e-02,-2.275840e-02, 9.030947e-01,-0.1100322173,-0.0094500081, 0.6387433360, 4311,13.606230
cy129PB_CD45pos_S250,  9.332692839,  0.078524173,Mel129pb,Mel129pb,T.CD4,TN,-0.2996567769, 1.697725e-02,-5.101678e-02,-4.618715e-02,-5.802490e-01, 0.6532703713,-0.1877703507, 0.4891403425, 4966,14.134576
cy129PA_CD45neg_CD90neg_S183,  0.999110821,  6.542187337,Mel129pa,Mel129pa,CAF,TN, 0.0949727352, 1.504821e-01, 8.564548e-02, 7.283445e-02, 1.839023e-01,-0.2811974963,-0.0818171309,-0.3987276029, 2150,13.231663
cy129PB_CD45pos_S201,-22.149176310,  4.719777970,Mel129pb,Mel129pb,T.CD8,TN,-0.4082950836,-1.306387e-02, 1.487832e-02,-1.112380e-01, 6.199039e-01,-0.2360326766, 1.1720868681, 0.3895687240, 3182,12.127278
cy129PA_CD45pos_S91, -5.230795332, 35.647832439,Mel129pa,Mel129pa,T.CD8,TN,-0.8057120451,-4.331149e-02,-3.730343e-02,-1.219468e-01, 5.709862e-01,-0.6617440857, 0.3573375291, 0.3404960469, 4072,13.230021
cy129PB_CD45pos_S265,  9.839819591,  5.841240561,Mel129pb,Mel129pb,T.CD4,TN,-0.2884610683, 7.832249e-02,-3.034181e-03, 1.087214e-01, 3.725409e-01, 0.4580253462, 0.2796895944, 0.3135719974, 3334,12.717671
cy129PB_CD45pos_S222, 21.575152909, 29.704460233,Mel129pb,Mel129pb,Macrophage,TN,-0.5163462426,-3.561681e-02, 3.011745e-02, 1.931132e+00,-8.281332e-01,-0.9782080562,-1.3075840784,-1.7425103867, 5387,13.863155
cy129PB_CD45pos_S253, 20.829271797, 29.751210725,Mel129pb,Mel129pb,Macrophage,TN,-0.6918692841,-4.987688e-02,-3.182949e-02, 1.983488e+00,-7.719381e-01,-0.7015211097,-1.5129457679,-1.7858460806, 6237,13.957008
cy129PA_CD45pos_S2,-20.265820206, 31.140250163,Mel129pa,Mel129pa,T.CD8,TN,-0.5097104899,-2.633049e-02, 6.596602e-03,-7.696998e-02, 2.180422e-01,-0.0576248485, 1.5414188430, 0.8594123145, 4182,13.289439
cy129PA_CD45pos_S84, 16.468522552, 25.993849388,Mel129pa,Mel129pa,Macrophage,TN,-1.1097779509,-1.691486e-01,-1.321676e-01, 1.708494e+00,-1.163704e+00,-1.2909765538,-1.7239263910,-2.1555307302, 7625,14.105182
cy129PA_CD45pos_S26, -6.889464577, 16.124406535,Mel129pa,Mel129pa,T.CD8,TN,-0.3665203739,-6.208124e-04,-2.363056e-02,-1.467881e-01, 8.517193e-01,-0.5252596634, 0.3035799389, 0.6331087793, 4263,13.457237
cy129PA_CD45pos_S77, 13.695510753, 24.520042028,Mel129pa,Mel129pa,Macrophage,TN,-0.9013333098,-1.291835e-01,-1.404039e-01, 2.032709e-01,-1.195472e+00,-1.4191373403,-1.6489738590,-2.1867436077, 4657,13.872177
cy129PB_CD45pos_S230, 21.227748076, 29.559268355,Mel129pb,Mel129pb,Macrophage,TN,-0.2887420450,-3.592110e-02, 1.273829e-02, 1.911455e+00,-8.238705e-01,-0.6751263712,-1.1991725741,-1.5478614656, 4054,10.967250
cy129PA_CD45pos_S86,  4.667383205,-16.522836159,Mel129pa,Mel129pa,T.CD4,TN, 0.1121948797, 6.486111e-02, 9.625591e-02,-1.886964e-01,-2.837095e-01, 0.9024442911,-0.4711145520, 0.1291134584, 3734,13.290234
cy129PB_CD45pos_S194, -5.460566532,-17.014331140,Mel129pb,Mel129pb,T.CD4,TN,-0.2004162209, 5.526809e-02, 7.769740e-02,-1.845049e-01,-3.258829e-01, 0.1234656195,-0.1083796947,-0.0658002068, 3851,14.390035
cy129PB_CD45pos_S211,-12.752490516, -0.679498072,Mel129pb,Mel129pb,T.CD8,TN,-0.3232960475,-5.949402e-03,-4.769117e-02,-1.473012e-01, 9.049779e-01, 0.5976379856, 0.0810941062, 0.4898467139, 4718,14.031455
cy129PB_CD45pos_S274, -9.853203882, 32.194950829,Mel129pb,Mel129pb,T.CD8,TN,-0.4720804425,-4.543256e-02,-8.242056e-02,-1.382859e-01, 7.340143e-01,-0.3103369983, 0.8508649160, 0.7875140812, 2304, 9.927155
cy129PB_CD45pos_S226, -9.956684460, 29.814964449,Mel129pb,Mel129pb,T.CD8,TN,-0.4131295780, 5.276426e-02, 3.959138e-02, 9.681677e-03, 6.599679e-01,-0.2608882918, 0.7337996306, 0.4289515104, 4874,14.500849
cy129PB_CD45pos_S269, -9.104908135, 25.453698076,Mel129pb,Mel129pb,T.CD8,TN,-0.4961055690,-1.860498e-02,-7.624182e-02,-8.885862e-02, 5.674550e-01,-0.1753537830, 1.1984975957, 0.4528453968, 5006,14.354412
cy129PA_CD45pos_S79, 12.338001221, -4.505935496,Mel129pa,Mel129pa,T.cell,TN,-0.2143202844, 4.843185e-02, 3.337305e-03,-1.446108e-01,-4.032264e-01, 0.8021624978, 0.1409226673, 0.2264979707, 3953,13.191527
cy129PB_CD45pos_S232,-36.751416154, -6.035205114,Mel129pb,Mel129pb,NK,TN,-0.3604635833,-3.037766e-02,-4.182359e-02,-2.098120e-01, 2.616611e+00,-0.0908163259,-0.2320097456, 0.3314749264, 3383,11.586631
cy129PA_CD45pos_S34,-29.781012877,  2.401836083,Mel129pa,Mel129pa,T.CD8,TN,-0.1994563302, 3.940882e-02,-1.624699e-02,-2.462781e-01, 9.423144e-01,-0.1346093928, 1.2722083673, 0.8113047675, 4371,13.484705
cy129PB_CD45pos_S275, 20.617118459, 28.106562899,Mel129pb,Mel129pb,Macrophage,TN,-0.7746131264,-7.672912e-02,-1.582345e-01, 1.920127e+00,-8.893715e-01,-0.8029157919,-1.5164475159,-1.9019753230, 5672,13.822079
cy129PA_CD45neg_CD90neg_S132,-16.627370890,-16.739981706,Mel129pa,Mel129pa,CAF,TN, 0.0816720529, 3.444770e-02,-1.664050e-02,-7.829188e-03, 1.747392e-01,-0.3945210859, 0.0030181874,-0.2079450726, 2412,11.149614
cy129PA_CD45pos_S67, 20.684897866, 20.501193105,Mel129pa,Mel129pa,Macrophage,TN,-0.4092916135,-6.057245e-03,-9.645285e-02, 1.750567e+00,-5.483232e-01,-0.9262598914,-1.4357180809,-1.7103318326, 5708,14.052579
cy129PA_CD45pos_S23,-26.188705474,  5.681982613,Mel129pa,Mel129pa,T.CD8,TN,-0.3117845627, 3.572145e-02,-5.881661e-02,-1.753788e-01,-6.748584e-02, 0.2939158009, 0.6751741132, 0.5734515554, 4004,13.364935
cy129PA_CD45pos_S68, 13.284776685, 24.679668525,Mel129pa,Mel129pa,Macrophage,TN,-1.1443328588,-9.516096e-02,-6.850872e-02, 6.634898e-01,-1.078967e+00,-1.4132354717,-1.7362281348,-2.2556963377, 8999,13.192880
cy129PB_CD45pos_S206,-23.965751750,  6.628813326,Mel129pb,Mel129pb,T.CD8,TN,-0.4607516404, 5.001211e-02,-6.718356e-02,-2.374699e-01, 8.847870e-01,-0.4116562236, 0.6664229644, 0.3593098878, 3322,13.495016
cy129PB_CD45pos_S229,-28.334432339, 14.132242571,Mel129pb,Mel129pb,T.CD8,TN,-0.4522777496,-4.355533e-02,-8.326332e-02,-9.090471e-02, 5.875807e-01,-0.2963543407, 1.2276590170, 0.5975867749, 2178, 9.790431
cy129PB_CD45pos_S193, 16.147911503, 22.112488151,Mel129pb,Mel129pb,Macrophage,TN,-0.9442760893,-1.848387e-01,-1.062442e-01, 1.597298e+00,-8.643971e-02,-0.9607798340,-0.3098224500,-0.7682711326, 7986,13.408935
cy129PB_CD45pos_S223, 11.265146555, -5.951786502,Mel129pb,Mel129pb,T.CD4,TN,-0.5187784025, 3.952127e-02,-2.758981e-03, 4.354120e-02,-2.114395e-01, 0.3735702763,-0.6407164445, 0.3802197499, 4968,14.339920
cy129PB_CD45pos_S263, 19.087424988, 28.508105101,Mel129pb,Mel129pb,Macrophage,TN,-0.8068419355,-1.427800e-01,-8.212592e-02, 1.609160e+00,-8.703879e-01,-1.2062116330,-1.5688574404,-2.0007765384, 6522,14.246632
cy129PA_CD45pos_S29, 24.590770231, 14.467660563,Mel129pa,Mel129pa,Macrophage,TN,-0.6960558682,-3.907275e-02,-3.591803e-02, 1.776655e+00,-9.503304e-01,-0.7934664226,-1.3698628315,-1.6775217063, 4807,13.393538
cy129PB_CD45pos_S233,  1.617222111,-17.210517143,Mel129pb,Mel129pb,T.cell,TN,-0.2546491225, 5.076282e-02, 5.482412e-02,-2.605627e-01,-5.418703e-01, 0.8415825784,-0.5379474264,-0.0638192262, 2261,10.450655
cy129PB_CD45pos_S236,-30.707612804, 15.929169987,Mel129pb,Mel129pb,T.CD8,TN,-0.2724761308,-8.740691e-03,-5.267975e-02,-7.293074e-03, 8.150934e-01, 0.1171631310, 1.0299557492, 1.0440903212, 1800, 9.280146
cy129PA_CD45pos_S18, 22.440619656, 28.628991765,Mel129pa,Mel129pa,Macrophage,TN,-0.5467941932,-5.282428e-02,-8.227316e-03, 1.907946e+00,-7.148582e-01,-0.9372006861,-1.2401787313,-1.6722154771, 5390,13.217379
cy129PB_CD45pos_S286, -2.353337306, 36.096243696,Mel129pb,Mel129pb,T.CD8,TN,-0.5998199413,-1.334963e-01,-1.777499e-01,-1.632045e-01, 5.195964e-01,-0.6074698933, 0.5126767542, 0.5217380472, 5374,13.054797
cy129PB_CD45pos_S240,  9.526051225,  5.196566294,Mel129pb,Mel129pb,T.CD4,TN,-0.3634448186, 2.955201e-02,-6.280232e-02,-7.193780e-02, 3.077352e-01, 0.3970881812,-0.6192725116, 0.3785205256, 4078,13.816958
cy129PB_CD45pos_S273, 25.395843963, 14.787961859,Mel129pb,Mel129pb,Macrophage,TN,-0.3796561481,-4.750188e-02, 1.355756e-02, 1.550240e+00,-5.886281e-01,-0.6363701636,-1.2739898237,-1.4270712662, 4715,14.765078
cy129PA_CD45pos_S25, 25.487624296, 29.832909842,Mel129pa,Mel129pa,Macrophage,TN,-0.2725871581,-8.127412e-02,-4.832429e-02, 1.365395e+00,-4.148265e-01,-0.5790715934,-0.6740465228,-1.0615149926, 4871,12.864411
cy129PA_CD45pos_S40, 21.619578136, 28.292078400,Mel129pa,Mel129pa,Macrophage,TN,-0.5042510279,-8.763871e-02,-5.663234e-02, 1.951517e+00,-8.392882e-01,-0.7249816443,-1.3977834179,-1.7301885351, 5804,13.863145
cy129PA_CD45pos_S5, 15.858147379,  5.439830798,Mel129pa,Mel129pa,T.CD4,TN,-0.4325615196, 2.312102e-02,-4.924327e-02, 4.756731e-03,-2.378570e-01, 0.1537804726, 0.0765345590, 0.0019941775, 4025,12.849050
cy129PA_CD45pos_S65, 15.155294731, -2.572176056,Mel129pa,Mel129pa,T.CD4,TN,-0.3340024845, 2.935858e-02,-4.033068e-02,-1.341419e-01,-5.317293e-02, 1.1792283227,-0.2908089880, 0.5659603816, 4463,13.403395
cy129PB_CD45pos_S246,  4.576500787,-14.299497425,Mel129pb,Mel129pb,T.CD4,TN,-0.1378833847,-1.046103e-03,-2.612192e-03,-1.495358e-01,-5.500319e-02, 0.9572289849,-0.1916572042, 0.0751792726, 3430,11.803361
cy129PA_CD45pos_S16, 20.544364678, 27.259538076,Mel129pa,Mel129pa,Macrophage,TN,-0.8279039148,-4.796395e-02,-5.721559e-02, 1.779868e+00,-9.799931e-01,-0.9688483870,-1.3924742698,-1.9384603851, 5759,13.996434
cy129PB_CD45pos_S252,  1.886228200, 36.286656173,Mel129pb,Mel129pb,T.CD8,TN,-0.5700593066,-1.269953e-01,-1.240218e-01,-2.561243e-01, 3.244340e-01,-0.7967088316, 0.3710515786,-0.0650699058, 8101,13.001686
