Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
NAME,X,Y,LABELS,tumor,treatment,Immune_resistance,Immune_resistance.up,Immune_resistance.down,OE.Immune_resistance,OE.Immune_resistance.up,OE.Immune_resistance.down,no.genes,log.no.reads
TYPE,numeric,numeric,group,group,group,group,group,group,numeric,numeric,numeric,numeric,numeric
cy102_CD45neg_CD90neg_S363,-34.45904193, -3.89903454,Mel102,Mel102,ICR,high,high,low, 1.981748221, 1.046453515,-0.9352947062, 6195,14.239357
cy102_CD45neg_CD90neg_S293,-30.68193730, -2.60745735,Mel102,Mel102,ICR,high,high,low, 2.128557820, 1.009515250,-1.1190425697, 5963,13.318205
cy102_CD45neg_CD90neg_S300,-26.66904697,  0.05039157,Mel102,Mel102,ICR,high,high,low, 1.858853125, 0.862624007,-0.9962291184, 6117,12.789416
cy102_CD45neg_CD90neg_S311,-29.72260862, -3.03738251,Mel102,Mel102,ICR,high,high,low, 0.872347689, 0.437536861,-0.4348108282, 6300,13.727075
cy102_CD45neg_CD90neg_S330,  9.12195568,-24.60775712,Mel102,Mel102,ICR,high,high,low, 1.828788881, 0.997681692,-0.8311071892, 1988,13.580326
cy102_CD45neg_CD90neg_S291,-29.62178567, -4.00626252,Mel102,Mel102,ICR,high,high,low, 1.338122494, 0.511936636,-0.8261858584, 5845,13.708949
cy102_CD45neg_CD90neg_S359,-31.77319588,  1.84608932,Mel102,Mel102,ICR,high,high,low, 1.683805523, 0.822090625,-0.8617148977, 6599,13.684344
cy102_CD45neg_CD90neg_S310,-32.69968672,  0.95791891,Mel102,Mel102,ICR,high,high,low, 2.339700653, 1.247746558,-1.0919540942, 8059,13.868466
cy102_CD45neg_CD90neg_S319,-34.35603975,  1.15783189,Mel102,Mel102,ICR,high,high,low, 1.717661398, 0.756161802,-0.9614995957, 7701,13.678492
cy102_CD45neg_CD90neg_S301,-34.88025244, -4.32380692,Mel102,Mel102,ICR,high,high,low, 2.208673844, 0.893072679,-1.3156011641, 6024,14.081378
cy102_CD45neg_CD90neg_S371,-31.37884921, -4.34385708,Mel102,Mel102,ICR,high,high,low, 1.256985699, 0.558661198,-0.6983245006, 6578,13.826693
cy102_CD45neg_CD90neg_S344,-33.40441210,  2.11269229,Mel102,Mel102,ICR,high,high,low, 2.473529873, 1.276099102,-1.1974307709, 7690,13.824915
cy102_CD45neg_CD90neg_S358,-30.42683130,  0.27185223,Mel102,Mel102,ICR,high,high,low, 1.738172228, 0.914453511,-0.8237187170, 6253,13.586489
cy102_CD45neg_CD90neg_S380,-32.50137772,  0.16365136,Mel102,Mel102,ICR,high,high,low, 2.647666631, 1.277858675,-1.3698079565, 7618,13.937247
cy102_CD45neg_CD90neg_S370,-34.34855474, -3.85240411,Mel102,Mel102,ICR,high,high,low, 2.082600629, 0.887337499,-1.1952631299, 6824,14.053863
cy102_CD45neg_CD90neg_S381,-28.69996026,  0.30252161,Mel102,Mel102,ICR,high,high,low, 1.915883936, 0.939936842,-0.9759470934, 8186,13.617255
cy102_CD45neg_CD90neg_S354,-31.96516340, -2.38702198,Mel102,Mel102,ICR,high,high,low, 1.814322901, 0.769298601,-1.0450242992, 6906,14.061332
cy102_CD45neg_CD90neg_S342,-32.38258695, -3.13571863,Mel102,Mel102,ICR,high,high,low, 1.815734645, 0.871543537,-0.9441911075, 6678,14.048311
cy102_CD45neg_CD90neg_S334,-31.33948483, -2.42079060,Mel102,Mel102,ICR,high,high,low, 1.923781781, 0.914944797,-1.0088369841, 7572,13.751875
cy102_CD45neg_CD90neg_S302,-35.16762381, -4.12450940,Mel102,Mel102,ICR,high,high,low, 2.137657900, 1.098454720,-1.0392031798, 5828,13.605935
cy102_CD45neg_CD90neg_S315,-33.19635023, -6.31931738,Mel102,Mel102,ICR,high,high,low, 2.214053976, 0.866283989,-1.3477699867, 5690,13.876954
cy102_CD45neg_CD90neg_S289,-36.08938070, -3.86694728,Mel102,Mel102,ICR,high,high,low, 2.021883176, 0.717310597,-1.3045725796,10634,14.098308
cy102_CD45neg_CD90neg_S362,-29.88219783,  2.19913141,Mel102,Mel102,ICR,high,high,low, 0.325665810, 0.144946701,-0.1807191093, 5062,13.541488
cy102_CD45neg_CD90neg_S314,-34.35546634, -2.53401761,Mel102,Mel102,ICR,high,high,low, 1.695501833, 0.828890968,-0.8666108654, 6308,14.238241
cy102_CD45neg_CD90neg_S299,-26.25571918,  1.00808207,Mel102,Mel102,ICR,high,high,low, 2.111196632, 1.105883188,-1.0053134436, 6752,13.388614
cy102_CD45neg_CD90neg_S343,-33.45868002, -0.74769686,Mel102,Mel102,ICR,high,high,low, 2.189264831, 1.084439925,-1.1048249059, 6988,14.158673
cy102_CD45neg_CD90neg_S364,-32.16946951, -0.91221289,Mel102,Mel102,ICR,high,high,low, 1.596842375, 0.858087186,-0.7387551890, 6423,13.254505
cy102_CD45neg_CD90neg_S335,-26.39515321,  0.71003731,Mel102,Mel102,ICR,high,high,low, 2.006961375, 1.173500122,-0.8334612527, 7019,13.563672
cy102_CD45neg_CD90neg_S336,-29.60703769, -1.64910220,Mel102,Mel102,ICR,high,high,low, 0.727792826, 0.458299327,-0.2694934991, 6696,13.534795
cy102_CD45neg_CD90neg_S323,-26.32996470, -0.50596486,Mel102,Mel102,ICR,high,high,low, 1.923326019, 0.822544911,-1.1007811085, 7291,13.854259
cy102_CD45neg_CD90neg_S374,-32.19478340, -4.65044506,Mel102,Mel102,ICR,high,high,low, 1.304949486, 0.547474144,-0.7574753418, 5184,14.091990
cy102_CD45neg_CD90neg_S337,-34.12600372, -4.14986895,Mel102,Mel102,ICR,high,high,low, 2.144448954, 0.842256394,-1.3021925598, 6000,14.290724
cy102_CD45neg_CD90neg_S327,-34.78651768, -1.85754615,Mel102,Mel102,ICR,high,high,low, 1.539333618, 0.434662038,-1.1046715800, 5702,13.552340
cy102_CD45neg_CD90neg_S308,-20.40316913,  5.63385635,Mel102,Mel102,ICR,high,high,low, 1.663375462, 0.917812232,-0.7455632302, 7521,13.154546
cy102_CD45neg_CD90neg_S356,-28.43347081, -1.99199651,Mel102,Mel102,ICR,high,high,low, 2.081822310, 1.126172991,-0.9556493186, 6818,13.705614
cy102_CD45neg_CD90neg_S341,-34.45636325,  0.97436237,Mel102,Mel102,ICR,high,high,low, 2.141856844, 0.988303024,-1.1535538203, 7915,14.117585
cy102_CD45neg_CD90neg_S361,-32.68010642, -2.64262081,Mel102,Mel102,ICR,high,high,low, 2.005718253, 0.936167525,-1.0695507286, 6024,14.070855
cy102_CD45neg_CD90neg_S383,-27.03587428,  2.67223730,Mel102,Mel102,ICR,high,high,low, 2.067453134, 0.900279516,-1.1671736187, 7186,13.955875
cy102_CD45neg_CD90neg_S368,-33.18168841,  2.29659711,Mel102,Mel102,ICR,high,high,low, 2.399643230, 1.109896774,-1.2897464560, 7972,13.958955
cy102_CD45neg_CD90neg_S375,-33.82919111, -3.67693053,Mel102,Mel102,ICR,high,high,low, 2.187985162, 1.060696185,-1.1272889770, 5531,14.248868
cy102_CD45neg_CD90neg_S366,-30.71025071, -4.24764639,Mel102,Mel102,ICR,high,high,low, 1.469776362, 0.448059542,-1.0217168199, 6169,13.737821
cy102_CD45neg_CD90neg_S369,-29.34773211, -2.79993973,Mel102,Mel102,ICR,high,high,low, 1.564359675, 0.627294722,-0.9370649528, 6620,13.355204
cy102_CD45neg_CD90neg_S350,-33.64221435, -5.12261630,Mel102,Mel102,ICR,high,high,low, 1.711285489, 0.702329674,-1.0089558146, 6188,14.324706
cy102_CD45neg_CD90neg_S322,-31.20214966,  2.35496364,Mel102,Mel102,ICR,high,high,low, 1.112946652, 0.556890457,-0.5560561953, 7664,13.988425
cy102_CD45neg_CD90neg_S339,-37.07261762, -2.50367087,Mel102,Mel102,ICR,high,high,low, 2.122467041, 1.138411518,-0.9840555236, 6313,13.917542
cy102_CD45neg_CD90neg_S349,-33.83538543, -4.98360207,Mel102,Mel102,ICR,high,high,low, 1.710241891, 0.765729241,-0.9445126501, 6069,14.219296
cy102_CD45neg_CD90neg_S304,-26.28330726,  0.39314803,Mel102,Mel102,ICR,high,high,low, 1.793815274, 0.976417315,-0.8173979591, 6453,13.140514
cy102_CD45neg_CD90neg_S320,-24.99215104,  0.09707919,Mel102,Mel102,ICR,high,high,low, 2.259720213, 1.059523602,-1.2001966112, 6954,13.428266
cy102_CD45neg_CD90neg_S351,-34.78649162, -3.52160661,Mel102,Mel102,ICR,high,high,low, 2.244280834, 1.154565948,-1.0897148855, 6405,14.329561
cy102_CD45neg_CD90neg_S306,-22.34359671,  1.11264667,Mel102,Mel102,ICR,high,high,low, 1.180572609, 0.418986314,-0.7615862948, 5550,13.368856
cy102_CD45neg_CD90neg_S325,-34.45052601, -4.97555204,Mel102,Mel102,ICR,high,high,low, 1.875881901, 0.939283119,-0.9365987811, 5860,13.890214
cy102_CD45neg_CD90neg_S367,-33.12757272, -1.74508067,Mel102,Mel102,ICR,high,high,low, 2.346333138, 1.066705851,-1.2796272869, 6737,14.031004
cy102_CD45neg_CD90neg_S292,-29.87763662, -0.04727190,Mel102,Mel102,ICR,high,high,low, 1.487341565, 0.797747775,-0.6895937896, 6848,13.478570
cy102_CD45neg_CD90neg_S338,-33.19305128, -6.27420294,Mel102,Mel102,ICR,high,high,low, 1.853070502, 0.873156170,-0.9799143318, 5626,14.062728
cy102_CD45neg_CD90neg_S328,-30.30518961, -0.43936585,Mel102,Mel102,ICR,high,high,low, 1.283084442, 0.454062955,-0.8290214876, 6904,13.722457
cy102_CD45neg_CD90neg_S296,-19.71697391,  5.37652953,Mel102,Mel102,ICR,high,high,low, 1.212369712, 0.554644774,-0.6577249385, 7486,12.571146
cy102_CD45neg_CD90neg_S373,-37.25581592, -2.39214053,Mel102,Mel102,ICR,high,high,low, 1.287371648, 0.556871432,-0.7305002152, 5158,13.339836
cy102_CD45neg_CD90neg_S347,-27.52456811,  0.89482049,Mel102,Mel102,ICR,high,high,low, 1.692244411, 0.867552621,-0.8246917907, 6330,13.381664
cy102_CD45neg_CD90neg_S353,-32.43317867, -3.56400890,Mel102,Mel102,ICR,high,high,low, 1.580072986, 0.945079916,-0.6349930702, 6871,13.958347
cy102_CD45neg_CD90neg_S355,-27.06707121, -0.21509267,Mel102,Mel102,ICR,high,high,low, 1.873442313, 0.903366858,-0.9700754545, 6694,13.119154
cy102_CD45neg_CD90neg_S352,-34.09967238,  2.02453507,Mel102,Mel102,ICR,high,high,low, 1.831168053, 0.565520537,-1.2656475162, 7881,13.821812
cy102_CD45neg_CD90neg_S309,-26.33903288, -0.13283894,Mel102,Mel102,ICR,high,high,low, 1.672671080, 0.998952480,-0.6737186001, 6656,13.710764
cy102_CD45neg_CD90neg_S305,-31.68239936, -2.66093351,Mel102,Mel102,ICR,high,high,low, 2.362327711, 1.031496974,-1.3308307365, 6759,13.535617
cy102_CD45neg_CD90neg_S346,-31.11819811, -3.27903890,Mel102,Mel102,ICR,high,high,low, 2.009130503, 1.003897367,-1.0052331362, 7224,13.802954
cy102_CD45neg_CD90neg_S294,-26.62102724,  1.20239174,Mel102,Mel102,ICR,high,high,low, 2.001404218, 1.091911121,-0.9094930972, 6224,13.181649
cy102_CD45neg_CD90neg_S329,-33.18439665, -2.40983956,Mel102,Mel102,ICR,high,high,low, 1.823468867, 0.929472806,-0.8939960605, 6650,13.508718
cy102_CD45neg_CD90neg_S303,-35.22334956, -0.78310174,Mel102,Mel102,ICR,high,high,low, 2.257107152, 1.068903229,-1.1882039226, 6742,13.978244
cy102_CD45neg_CD90neg_S333,-29.37611425,  0.24420144,Mel102,Mel102,ICR,high,high,low, 1.645220004, 0.861254213,-0.7839657910, 7328,13.732340
cy102_CD45neg_CD90neg_S297,-28.68973447, -1.13297006,Mel102,Mel102,ICR,high,high,low, 1.876503858, 0.942499237,-0.9340046215, 7568,13.648792
cy102_CD45neg_CD90neg_S326,-34.07112367, -4.38621323,Mel102,Mel102,ICR,high,high,low, 1.629727975, 0.587260795,-1.0424671804, 6194,14.079474
cy102_CD45neg_CD90neg_S321,-29.30693424, -0.38212147,Mel102,Mel102,ICR,high,high,low, 1.593889676, 0.950513532,-0.6433761437, 7505,13.743640
cy106_CD45neg_CD90neg_S333, 33.06025349, 39.89026280,Mel106,Mel106,ICR,high,high,low, 2.389996122, 0.984016745,-1.4059793774, 3433,13.902534
cy106_CD45neg_CD90neg_S304, 36.22701732, 37.18190810,Mel106,Mel106,ICR,high,high,low, 1.324459275, 0.543612480,-0.7808467955, 2423,14.315197
cy106_CD45neg_CD90neg_S369, 34.34864301, 36.26066511,Mel106,Mel106,ICR,high,high,low, 1.790135691, 0.911013311,-0.8791223800, 2357,14.379139
cy106_CD45neg_CD90neg_S322, 30.27416525, 37.05815206,Mel106,Mel106,ICR,high,high,low, 2.552810836, 1.012174710,-1.5406361256, 3474,13.858989
cy106_CD45neg_CD90neg_S330, 32.31503077, 40.30656968,Mel106,Mel106,ICR,high,high,low, 2.640074373, 1.201953502,-1.4381208709, 2244,14.125923
cy106_CD45neg_CD90neg_S316, 29.46060218, 37.24784317,Mel106,Mel106,ICR,high,high,low, 2.957205945, 1.212735080,-1.7444708652, 4429,14.723923
cy106_CD45neg_CD90neg_S292, 35.81530936, 40.25509183,Mel106,Mel106,ICR,high,high,low, 2.907157511, 1.425441727,-1.4817157841, 3377,14.685072
cy106_CD45neg_CD90neg_S355, 27.71275511, 40.58220174,Mel106,Mel106,ICR,high,high,low, 2.753885725, 1.297319288,-1.4565664368, 3952,15.105174
cy106_CD45neg_CD90neg_S336, 34.74119435, 38.51834565,Mel106,Mel106,ICR,high,high,low, 1.793542001, 0.703334506,-1.0902074952, 2163,13.705402
cy106_CD45neg_CD90neg_S321, 31.17154517, 41.24415768,Mel106,Mel106,ICR,high,high,low, 2.739869986, 0.967717939,-1.7721520464, 4871,14.153430
cy106_CD45neg_CD90neg_S300, 36.35905057, 40.51611653,Mel106,Mel106,ICR,high,high,low, 2.683217094, 1.000765452,-1.6824516421, 4401,13.885988
cy106_CD45neg_CD90neg_S313, 35.58735924, 38.99396619,Mel106,Mel106,ICR,high,high,low, 2.500195353, 1.216038526,-1.2841568272, 3733,15.058221
cy106_CD45neg_CD90neg_S354, 31.87910106, 42.55118900,Mel106,Mel106,ICR,high,high,low, 2.280414046, 0.868165950,-1.4122480957, 3384,14.438440
cy106_CD45neg_CD90neg_S380, 34.88150875, 37.61316324,Mel106,Mel106,ICR,high,high,low, 2.400673582, 1.054414773,-1.3462588099, 3130,14.814026
cy106_CD45neg_CD90neg_S350, 33.61196980, 36.45328733,Mel106,Mel106,ICR,high,high,low, 1.738154765, 0.754470480,-0.9836842858, 2858,14.394198
cy106_CD45neg_CD90neg_S295, 33.73361686, 37.49888024,Mel106,Mel106,ICR,high,high,low, 1.811707250, 0.906775137,-0.9049321133, 2156,13.963494
cy106_CD45neg_CD90neg_S368, 35.06349114, 36.82113421,Mel106,Mel106,ICR,high,high,low, 1.633434782, 0.778987798,-0.8544469838, 1919,14.574912
cy110_CD45neg_CD90neg_S12,-10.57393087, 31.22617842,Mel110,Mel110,ICR,high,high,low, 2.470388694, 0.970717898,-1.4996707966, 7884,12.957222
cy110_CD45neg_CD90neg_S60,-10.84486367, 29.40252566,Mel110,Mel110,ICR,high,high,low, 2.108668636, 0.636297273,-1.4723713628, 8306,13.618414
cy110_CD45neg_CD90neg_S56,-11.75710253, 27.16783388,Mel110,Mel110,ICR,high,high,low, 2.280713021, 0.976174875,-1.3045381458, 7805,13.853256
cy110_CD45neg_CD90neg_S86,-11.50109406, 26.69427952,Mel110,Mel110,ICR,high,high,low, 2.233134917, 0.833096491,-1.4000384267, 7594,12.820715
cy110_CD45neg_CD90neg_S11,-11.89407010, 30.21446270,Mel110,Mel110,ICR,high,high,low, 2.194258605, 0.733252809,-1.4610057957, 6924,11.973989
cy110_CD45neg_CD90neg_S29, -8.75733597, 33.43179932,Mel110,Mel110,ICR,high,high,low, 2.023922835, 0.900243532,-1.1236793033, 3002, 9.288227
cy110_CD45neg_CD90neg_S45,-11.01385256, 32.50896503,Mel110,Mel110,ICR,high,high,low, 2.184436247, 0.841929838,-1.3425064085, 6314,11.568947
cy110_CD45neg_CD90neg_S72,-11.15846147, 27.63664478,Mel110,Mel110,ICR,high,high,low, 2.146886067, 0.776393095,-1.3704929713, 7033,12.754677
cy110_CD45neg_CD90neg_S8, -9.54433650, 32.47417369,Mel110,Mel110,ICR,high,high,low, 2.118314617, 0.726698114,-1.3916165029, 4976,10.710209
cy110_CD45neg_CD90neg_S35, -9.90187261, 31.52038277,Mel110,Mel110,ICR,high,high,low, 2.162403484, 0.722872311,-1.4395311739, 6936,12.022480
cy110_CD45neg_CD90neg_S42,-11.04480778, 32.40542109,Mel110,Mel110,ICR,high,high,low, 2.350959569, 0.877651889,-1.4733076795, 5631,11.143585
cy110_CD45neg_CD90neg_S52, -7.67445439, 30.64061355,Mel110,Mel110,ICR,high,high,low, 2.489161964, 1.048565148,-1.4405968154, 9197,14.844962
cy110_CD45neg_CD90neg_S61,-12.94136124, 27.94406321,Mel110,Mel110,ICR,high,high,low, 2.224522506, 0.867848019,-1.3566744866, 6265,11.831801
cy110_CD45neg_CD90neg_S7, -8.35965774, 32.19688395,Mel110,Mel110,ICR,high,high,low, 2.375397327, 0.889449885,-1.4859474420, 6220,11.524676
cy110_CD45neg_CD90neg_S34,-11.18567684, 29.85860196,Mel110,Mel110,ICR,high,high,low, 2.249708250, 0.867802724,-1.3819055259, 6451,11.608463
cy110_CD45neg_CD90neg_S46, -7.37440475, 27.36805718,Mel110,Mel110,ICR,high,high,low, 2.080365551, 0.768791310,-1.3115742413, 5632,11.437857
cy110_CD45neg_CD90neg_S78, -7.62930470, 31.28202705,Mel110,Mel110,ICR,high,high,low, 2.398910474, 1.058221463,-1.3406890110, 8123,13.347960
cy110_CD45neg_CD90neg_S62,-12.05859404, 31.69121552,Mel110,Mel110,ICR,high,high,low, 2.540507003, 0.933948874,-1.6065581290, 7688,12.740212
cy110_CD45neg_CD90neg_S74,-10.70608305, 31.54374461,Mel110,Mel110,ICR,high,high,low, 2.610266653, 1.019464419,-1.5908022345, 7930,13.407999
cy110_CD45neg_CD90neg_S26,-11.38429608, 32.95403548,Mel110,Mel110,ICR,high,high,low, 2.381795062, 0.829575890,-1.5522191720, 4380,11.368027
cy110_CD45neg_CD90neg_S17, -8.30471426, 33.58926676,Mel110,Mel110,ICR,high,high,low, 2.149182129, 0.926801732,-1.2223803973, 2790, 9.283870
cy110_CD45neg_CD90neg_S92,-10.44836227, 30.39555746,Mel110,Mel110,ICR,high,high,low, 2.293283605, 0.815722805,-1.4775608007, 7999,13.288904
cy110_CD45neg_CD90neg_S80, -6.33546267, 31.36683944,Mel110,Mel110,ICR,high,high,low, 2.336260585, 0.863974088,-1.4722864969, 6328,13.281778
cy110_CD45neg_CD90neg_S69,-11.62591704, 31.77393925,Mel110,Mel110,ICR,high,high,low, 2.494050472, 0.970377627,-1.5236728454, 7935,13.546608
cy110_CD45neg_CD90neg_S79, -9.79306446, 31.08404037,Mel110,Mel110,ICR,high,high,low, 2.303762484, 0.971076941,-1.3326855430, 7788,13.465114
cy110_CD45neg_CD90neg_S64,-11.29366866, 31.03806004,Mel110,Mel110,ICR,high,high,low, 2.502626947, 0.918436257,-1.5841906893, 8184,13.851478
cy110_CD45neg_CD90neg_S43, -9.48206916, 27.11755989,Mel110,Mel110,ICR,high,high,low, 2.277770954, 0.931380495,-1.3463904585, 5899,11.284857
cy110_CD45neg_CD90neg_S50,-11.67199862, 32.41818096,Mel110,Mel110,ICR,high,high,low, 2.469378858, 0.931467235,-1.5379116228, 7005,14.154289
cy110_CD45neg_CD90neg_S3, -9.87746109, 33.71841679,Mel110,Mel110,ICR,high,high,low, 1.475529194, 0.632077970,-0.8434512237, 3219, 9.720406
cy110_CD45neg_CD90neg_S54,-12.35225365, 26.81797071,Mel110,Mel110,ICR,high,high,low, 2.229350117, 0.969684029,-1.2596660885, 8392,13.764810
cy110_CD45neg_CD90neg_S95, -6.63559100, 29.68985285,Mel110,Mel110,ICR,high,high,low, 2.178651863, 0.914354424,-1.2642974382, 8718,14.043896
cy110_CD45neg_CD90neg_S21, -9.16439374, 26.85471052,Mel110,Mel110,ICR,high,high,low, 1.780104596, 0.675146163,-1.1049584331, 4925,10.875308
cy110_CD45neg_CD90neg_S68, -7.21538453, 29.68612365,Mel110,Mel110,ICR,high,high,low, 1.952476436, 0.763495772,-1.1889806642, 7897,13.353432
cy110_CD45neg_CD90neg_S135, -7.55120397, 30.93345925,Mel110,Mel110,ICR,high,high,low, 2.592251903, 1.161915729,-1.4303361737, 8827,14.501088
cy103_CD45neg_CD90neg_S60, -6.07710975,-11.19255803,Mel103,Mel103,TN,low,low,low, 0.036799445,-0.201892368,-0.2386918130, 5608,14.112048
cy103_CD45neg_CD90neg_S28, -3.41519192,-11.99326787,Mel103,Mel103,TN,low,low,high,-0.729982778,-0.369718816, 0.3602639620, 3867,12.003063
cy110_CD45neg_CD90neg_S184,-11.66238839, 24.43459878,Mel110,Mel110,ICR,high,high,low, 2.153975047, 0.845040116,-1.3089349309, 9207,14.213854
cy103_CD45neg_CD90neg_S68, -5.19068822,-22.24753175,Mel103,Mel103,TN,high,high,low, 1.286137008, 0.296979314,-0.9891576941, 2595,13.303529
cy103_CD45neg_CD90neg_S18, -4.37113008,-16.29609038,Mel103,Mel103,TN,low,low,high,-0.043585747, 0.019956636, 0.0635423832, 2045, 9.723942
cy110_CD45neg_CD90neg_S190, -8.04574682, 30.79181959,Mel110,Mel110,ICR,high,high,low, 2.540182660, 1.083790240,-1.4563924195, 8565,14.148550
cy110_CD45neg_CD90neg_S120, -9.38680464, 29.63562061,Mel110,Mel110,ICR,high,high,low, 2.250438939, 0.792727461,-1.4577114777, 8862,14.203261
cy103_CD45neg_CD90neg_S64, -6.06497094,-11.22708208,Mel103,Mel103,TN,low,low,high,-0.569727340,-0.567734750, 0.0019925899, 3269,13.048295
cy103_CD45neg_CD90neg_S1, -3.88406603,  2.07579230,Mel103,Mel103,TN,low,low,low, 0.015270760,-0.115045031,-0.1303157914, 8592,12.078858
cy103_CD45neg_CD90neg_S30,  0.94992434,-18.97907641,Mel103,Mel103,TN,low,low,high,-1.609265160,-0.760579175, 0.8486859848, 2497,10.219830
cy103_CD45neg_CD90neg_S13, -6.61936737, -9.64142616,Mel103,Mel103,TN,high,low,low, 0.236882063,-0.225009818,-0.4618918803, 6777,14.183612
cy103_CD45neg_CD90neg_S35, -0.71743371,-16.96305477,Mel103,Mel103,TN,low,low,high,-1.164507894,-0.540045981, 0.6244619136, 4163,14.108203
cy110_CD45neg_CD90neg_S115,-11.16766629, 28.95871686,Mel110,Mel110,ICR,high,high,low, 2.548969730, 0.947150000,-1.6018197307, 9854,14.537992
cy103_CD45neg_CD90neg_S45, -2.46192309,-23.77626317,Mel103,Mel103,TN,high,high,low, 0.514102505, 0.051872741,-0.4622297643, 2071,13.923749
cy103_CD45neg_CD90neg_S52, -3.47834606,-14.25106937,Mel103,Mel103,TN,low,low,high,-0.214136029,-0.176680454, 0.0374555749, 4365,13.368933
cy110_CD45neg_CD90neg_S117, -8.12732262, 30.51930239,Mel110,Mel110,ICR,high,high,low, 2.614594144, 1.066637779,-1.5479563651, 9043,14.514563
cy103_CD45neg_CD90neg_S24,  0.07549489, -5.31980490,Mel103,Mel103,TN,low,low,high,-1.357553952,-0.592892433, 0.7646615188, 4973,12.968569
cy103_CD45neg_CD90neg_S11, -6.67795065, -4.57575383,Mel103,Mel103,TN,high,high,low, 1.220758514, 0.500716592,-0.7200419216, 5254,13.663330
cy110_CD45neg_CD90neg_S132, -9.26717890, 32.21898355,Mel110,Mel110,ICR,high,high,low, 2.593738635, 0.961334973,-1.6324036621, 8263,13.678433
cy110_CD45neg_CD90neg_S128, -8.51578696, 28.49184005,Mel110,Mel110,ICR,high,high,low, 2.328248124, 0.813369708,-1.5148784156, 8866,14.188206
cy103_CD45neg_CD90neg_S87, -4.43597132,-10.56953371,Mel103,Mel103,TN,low,low,high,-0.664487414,-0.285791318, 0.3786960958, 5171,13.942212
cy103_CD45neg_CD90neg_S94, -4.44210137,-11.23549648,Mel103,Mel103,TN,low,low,high,-1.188782389,-0.751624157, 0.4371582325, 4318,13.007172
cy103_CD45neg_CD90neg_S57, -6.75983759, -7.85289305,Mel103,Mel103,TN,low,low,high,-0.680493714,-0.328449609, 0.3520441052, 5697,12.235855
cy110_CD45neg_CD90neg_S97,-10.95926271, 27.04004617,Mel110,Mel110,ICR,high,high,low, 2.141730048, 0.775795998,-1.3659340497,10535,13.693238
cy110_CD45neg_CD90neg_S123,-10.42976313, 28.12535951,Mel110,Mel110,ICR,high,high,low, 2.287965158, 0.809771600,-1.4781935574, 8930,14.114554
cy103_CD45neg_CD90neg_S7, -4.87794861,-14.68865849,Mel103,Mel103,TN,high,high,low, 0.842896595, 0.559516110,-0.2833804844, 4815,14.412747
cy103_CD45neg_CD90neg_S49, -3.62242190,-18.55599498,Mel103,Mel103,TN,low,low,high,-0.203991667,-0.055922096, 0.1480695711, 3519,14.300711
cy103_CD45neg_CD90neg_S20, -1.56776952,-15.90098188,Mel103,Mel103,TN,high,high,low, 0.519713445, 0.146741180,-0.3729722651, 2749,11.873665
cy110_CD45neg_CD90neg_S114, -9.58241124, 30.63845050,Mel110,Mel110,ICR,high,high,low, 2.522870526, 0.977424340,-1.5454461867, 8698,14.460797
cy103_CD45neg_CD90neg_S79, -3.17534597,-12.80130657,Mel103,Mel103,TN,low,low,high,-0.577056650,-0.205560592, 0.3714960576, 5195,14.263944
cy103_CD45neg_CD90neg_S88, -3.14913601,-20.11710323,Mel103,Mel103,TN,low,low,high,-0.112362683,-0.130599252,-0.0182365691, 2037,12.706290
cy103_CD45neg_CD90neg_S38, 42.40953945,  1.12740157,Mel103,Mel103,TN,low,low,high,-0.116360256,-0.119711832,-0.0033515754, 3862,13.213362
cy110_CD45neg_CD90neg_S110,-14.25962802, 27.30640268,Mel110,Mel110,ICR,high,high,low, 2.628906704, 1.141167328,-1.4877393759, 8484,14.464694
cy103_CD45neg_CD90neg_S9, -5.54447532,-13.10388478,Mel103,Mel103,TN,high,low,low, 0.288234412,-0.064085519,-0.3523199317, 6086,14.178669
